Case_ID,Activity,Start_Time,EndTime,team
1143,Status Response Received,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - APAC
1128,Status Working,2025-06-11T19:06:56.926000,2025-06-11T19:06:56.926000,Sales - APAC
1156,Status On Hold,2025-06-11T19:11:02.991000,2025-06-11T19:11:03.526000,Sales - Field
1279,Created.,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - AMER
1068,Status Escalated,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000,Sales - Enterprise
1095,Status Escalated,2025-06-11T19:10:57.620000,2025-06-11T19:11:01.479000,Sales - Field
1013,Status Escalated,2025-06-11T19:06:57.367000,2025-06-11T19:08:56.247000,Sales - Enterprise
955,Status Response Received,2025-06-11T19:09:49.815000,2025-06-11T19:09:49.815000,Sales - APAC
1134,Status Escalated,2025-06-11T19:13:48.094000,2025-06-11T19:13:48.094000,Sales - SMB
1110,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - APAC
1221,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - SMB
1111,Status In Progress,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Marketing
1273,Status Escalated,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000,Sales - SMB
1138,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - APAC
1128,Status Escalated,2025-06-11T19:06:28.658000,2025-06-11T19:06:28.658000,Sales - EMEA
1174,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Enterprise
1071,Status On Hold,2025-06-11T19:12:45.133000,2025-06-11T19:12:45.742000,Sales - Online
1290,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - SMB
1121,Status Working,2025-06-11T19:05:28.739000,2025-06-11T19:05:28.739000,Sales - SMB
1284,Status Escalated,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000,Sales - EMEA
1226,Status On Hold,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000,Sales - Field
1110,Status On Hold,2025-06-11T19:13:12.018000,2025-06-11T19:13:12.536000,Sales - Field
1198,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - Field
1264,Status Waiting for Customer,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - Online
1256,Status In Progress,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - AMER
1232,Status Response Received,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - EMEA
1103,Status In Progress,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - Online
1142,Status Escalated,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - EMEA
1102,Status In Progress,2025-06-11T12:21:07.622000,2025-06-11T12:21:07.748000,Sales - SMB
1252,Created.,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Enterprise
1184,Status Waiting for Customer,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - EMEA
1089,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - AMER
1245,Status Waiting for Customer,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - APAC
1277,Status Escalated,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - Online
1171,Status Response Received,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - EMEA
1110,Status Working,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - EMEA
1047,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - AMER
1275,Status Response Received,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - Enterprise
1262,Status Response Received,2025-06-11T19:12:25.661000,2025-06-11T19:12:26.184000,Sales - EMEA
1224,Status On Hold,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Sales - EMEA
1215,Status On Hold,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - Enterprise
1201,Status On Hold,2025-06-11T19:11:02.398000,2025-06-11T19:11:02.398000,Sales - AMER
1233,Created.,2025-06-11T19:04:57.432000,2025-06-11T19:05:11.690000,Sales - Online
1220,Status On Hold,2025-06-11T19:13:22.472000,2025-06-11T19:13:22.974000,Sales - Online
1027,Status Waiting for Customer,2025-06-11T19:09:53.641000,2025-06-11T19:09:53.641000,Sales - EMEA
1069,Status In Progress,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - Enterprise
951,Status Waiting for Customer,2025-06-11T19:09:55.828000,2025-06-11T19:09:55.828000,Sales - EMEA
1162,Status Waiting for Customer,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - Field
1288,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Sales - APAC
1121,Status Waiting for Customer,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - Online
1248,Status On Hold,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - Field
1233,Status In Progress,2025-06-11T19:10:50.931000,2025-06-11T19:10:57.039000,Sales - SMB
1155,Status Working,2025-06-11T19:10:43.736000,2025-06-11T19:10:43.736000,Sales - APAC
1090,Status On Hold,2025-06-11T19:06:33.862000,2025-06-11T19:06:33.862000,Sales - EMEA
1100,Status On Hold,2025-06-11T19:11:02.991000,2025-06-11T19:11:03.526000,Sales - AMER
1263,Status On Hold,2025-06-11T19:13:12.018000,2025-06-11T19:13:12.536000,Sales - Online
1109,Status In Progress,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000,Sales - SMB
1083,Status Waiting for Customer,2025-06-11T19:13:17.561000,2025-06-11T19:13:19.243000,Sales - APAC
1068,Status Working,2025-06-11T19:10:43.736000,2025-06-11T19:10:43.736000,Sales - Online
1117,Status On Hold,2025-06-11T19:13:12.588000,2025-06-11T19:13:14.888000,Sales - Enterprise
1081,Status On Hold,2025-06-11T19:10:11.355000,2025-06-11T19:10:11.355000,Sales - AMER
1091,Status Escalated,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - APAC
1279,Status Response Received,2025-06-11T19:13:57.659000,2025-06-11T19:13:57.659000,Sales - Enterprise
1181,Status In Progress,2025-06-11T18:07:36.363000,2025-06-11T18:07:36.363000,Sales - Field
1123,Status In Progress,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - EMEA
1104,Status On Hold,2025-06-11T17:15:01.319000,2025-06-11T17:15:01.319000,Sales - Enterprise
1192,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - APAC
1196,Status Waiting for Customer,2025-06-11T17:15:02.608000,2025-06-11T17:15:02.608000,Sales - APAC
1206,Status On Hold,2025-06-11T19:13:51.386000,2025-06-11T19:13:51.386000,Sales - Field
1063,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - EMEA
1236,Status Waiting for Customer,2025-06-11T19:11:04.818000,2025-06-11T19:11:09.315000,Sales - Enterprise
1163,Status On Hold,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - Enterprise
1219,Status In Progress,2025-06-11T19:10:49.375000,2025-06-11T19:10:50.753000,Sales - EMEA
1227,Status In Progress,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - Enterprise
1094,Status Escalated,2025-06-11T19:13:48.534000,2025-06-11T19:13:51.640000,Sales - Online
1074,Status On Hold,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000,Sales - EMEA
1207,Status On Hold,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - AMER
1235,Status Escalated,2025-06-11T19:10:57.039000,2025-06-11T19:10:57.620000,Sales - APAC
1206,Status Escalated,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - AMER
1201,Status On Hold,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000,Sales - Online
1167,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - Field
1106,Created.,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - Online
1145,Status Waiting for Customer,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - SMB
1091,Created.,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - SMB
1071,Status Working,2025-06-11T17:14:53.854000,2025-06-11T17:14:54.377000,Sales - SMB
1140,Status Waiting for Customer,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000,Sales - EMEA
1192,Status Response Received,2025-06-11T12:31:48.677000,2025-06-11T12:31:48.677000,Sales - Enterprise
1235,Status Waiting for Customer,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - Online
1257,Status On Hold,2025-06-11T19:11:02.398000,2025-06-11T19:11:02.398000,Sales - AMER
1060,Status On Hold,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000,Sales - Field
1284,Status Escalated,2025-06-11T12:19:59.410000,2025-06-11T12:20:00.020000,Sales - AMER
1239,Status On Hold,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - AMER
1089,Status Waiting for Customer,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - AMER
1226,Status In Progress,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000,Sales - Field
1229,Status Waiting for Customer,2025-06-11T17:15:03.344000,2025-06-11T17:15:05.461000,Sales - SMB
1178,Status In Progress,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - AMER
1070,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Field
1041,Status Escalated,2025-06-11T19:10:08.511000,2025-06-11T19:10:08.511000,Sales - Field
1025,Status Response Received,2025-06-11T19:09:49.815000,2025-06-11T19:09:49.815000,Marketing
1180,Status On Hold,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000,Sales - Field
1185,Status Response Received,2025-06-11T17:15:05.225000,2025-06-11T17:15:05.225000,Sales - SMB
1278,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - AMER
1278,Status Waiting for Customer,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - Field
1283,Status Working,2025-06-11T19:13:22.220000,2025-06-11T19:13:22.220000,Sales - EMEA
1097,Status Waiting for Customer,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Field
1212,Status In Progress,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000,Sales - APAC
1244,Status In Progress,2025-06-11T18:07:36.993000,2025-06-11T18:07:36.993000,Sales - APAC
1157,Status In Progress,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - APAC
1080,Status Waiting for Customer,2025-06-11T19:06:38.507000,2025-06-11T19:06:38.507000,Sales - Field
1091,Status In Progress,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - SMB
1093,Status Working,2025-06-11T19:13:22.220000,2025-06-11T19:13:22.220000,Sales - AMER
1144,Status Waiting for Customer,2025-06-11T17:15:02.608000,2025-06-11T17:15:02.608000,Sales - Online
1097,Status Response Received,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - Online
1129,Status Waiting for Customer,2025-06-11T19:13:55.086000,2025-06-11T19:13:55.995000,Sales - Online
1227,Status Escalated,2025-06-11T19:12:28.653000,2025-06-11T19:12:28.653000,Sales - SMB
1094,Status Waiting for Customer,2025-06-11T19:13:22.974000,2025-06-11T19:13:30.485000,Sales - Enterprise
1099,Status Working,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - EMEA
1152,Status On Hold,2025-06-11T17:15:00.666000,2025-06-11T17:15:00.666000,Sales - EMEA
1256,Status In Progress,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000,Sales - APAC
1203,Status In Progress,2025-06-11T19:10:50.931000,2025-06-11T19:10:57.039000,Sales - APAC
1145,Status In Progress,2025-06-11T18:07:36.993000,2025-06-11T18:07:36.993000,Sales - Field
1292,Status In Progress,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - Online
1228,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Field
1059,Status Waiting for Customer,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - Online
1161,Status In Progress,2025-06-11T19:13:12.036000,2025-06-11T19:13:12.036000,Sales - APAC
1277,Status Escalated,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - AMER
1277,Status In Progress,2025-06-11T12:23:13.062000,2025-06-11T12:23:13.272000,Sales - Enterprise
1144,Status Escalated,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - Field
1240,Status In Progress,2025-06-11T12:21:09.764000,2025-06-11T12:21:10.105000,Sales - Enterprise
1221,Status Waiting for Customer,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - Enterprise
1114,Status Response Received,2025-06-11T18:08:14.354000,2025-06-11T18:08:14.354000,Sales - Enterprise
1269,Status Response Received,2025-06-11T19:13:57.659000,2025-06-11T19:13:57.659000,Sales - APAC
1275,Status In Progress,2025-06-11T17:17:13.444000,2025-06-11T17:17:13.444000,Sales - EMEA
1125,Status Response Received,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - APAC
1239,Status Waiting for Customer,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - Enterprise
1258,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - APAC
1102,Status In Progress,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Finance
1112,Status On Hold,2025-06-11T12:21:07.622000,2025-06-11T12:21:07.748000,Marketing
1229,Status Response Received,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - Online
1286,Status On Hold,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - EMEA
1274,Status Working,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - SMB
1118,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - AMER
1067,Status Working,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - APAC
1181,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - AMER
1092,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Field
1263,Status On Hold,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - APAC
1140,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - Online
1076,Created.,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - SMB
1166,Status On Hold,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000,Sales - Online
1114,Status Working,2025-06-11T17:15:37.994000,2025-06-11T17:15:37.994000,Sales - Field
1220,Created.,2025-06-11T19:10:43.703000,2025-06-11T19:10:44.233000,Sales - Enterprise
1174,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Online
1182,Status In Progress,2025-06-11T17:14:56.217000,2025-06-11T17:15:00.921000,Sales - Online
1217,Status Waiting for Customer,2025-06-11T19:13:55.754000,2025-06-11T19:13:55.754000,Sales - Enterprise
1170,Status Waiting for Customer,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - APAC
1116,Status Waiting for Customer,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000,Sales - Enterprise
1199,Status Escalated,2025-06-11T19:12:39.843000,2025-06-11T19:12:39.843000,Sales - SMB
1218,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Online
1242,Status Response Received,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000,Sales - Enterprise
1270,Status Waiting for Customer,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000,Sales - Field
1172,Status Escalated,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000,Sales - Field
1104,Created.,2025-06-11T17:15:38.247000,2025-06-11T17:15:38.755000,Sales - Online
1281,Status Working,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000,Sales - SMB
1075,Status Response Received,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000,Sales - AMER
1103,Status In Progress,2025-06-11T17:15:01.261000,2025-06-11T17:15:01.773000,Sales - SMB
1065,Status Working,2025-06-11T18:07:57.118000,2025-06-11T18:07:57.118000,Sales - EMEA
1288,Status In Progress,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - EMEA
1042,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - EMEA
1069,Status In Progress,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - Online
1169,Status Waiting for Customer,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - Field
1231,Status Working,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - APAC
1113,Status In Progress,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - Field
1108,Created.,2025-06-11T19:12:59.953000,2025-06-11T19:12:59.953000,Sales - APAC
1188,Status Waiting for Customer,2025-06-11T19:13:17.561000,2025-06-11T19:13:19.243000,Sales - APAC
1161,Status On Hold,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000,Sales - Field
1103,Status Working,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Online
1201,Status On Hold,2025-06-11T19:12:45.133000,2025-06-11T19:12:45.742000,Sales - SMB
1176,Status Waiting for Customer,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - APAC
1259,Status Response Received,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - AMER
1282,Status Response Received,2025-06-11T12:32:10.124000,2025-06-11T12:32:10.124000,Sales - Field
1293,Status Response Received,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - Field
1293,Status Waiting for Customer,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - EMEA
1135,Status Response Received,2025-06-11T17:15:05.225000,2025-06-11T17:15:05.225000,Sales - SMB
1236,Created.,2025-06-11T19:04:57.432000,2025-06-11T19:05:11.690000,Sales - EMEA
1299,Status Waiting for Customer,2025-06-11T19:11:04.818000,2025-06-11T19:11:09.315000,Finance
1085,Status Response Received,2025-06-11T19:06:44.452000,2025-06-11T19:06:53.465000,Finance
1177,Status On Hold,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - APAC
1177,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - SMB
1137,Status On Hold,2025-06-11T19:13:53.979000,2025-06-11T19:13:53.979000,Sales - Enterprise
1230,Status In Progress,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Marketing
1073,Status Response Received,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - APAC
1160,Status Response Received,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Field
1104,Status On Hold,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000,Sales - APAC
1211,Status Response Received,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000,Sales - AMER
1284,Status Waiting for Customer,2025-06-11T19:12:46.816000,2025-06-11T19:12:46.816000,Sales - Field
1226,Status Escalated,2025-06-11T19:06:28.658000,2025-06-11T19:06:28.658000,Sales - AMER
1169,Status Waiting for Customer,2025-06-11T19:13:38.776000,2025-06-11T19:13:38.776000,Sales - Enterprise
1131,Status On Hold,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - APAC
1096,Status Waiting for Customer,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - Online
1120,Status On Hold,2025-06-11T12:20:49.945000,2025-06-11T12:20:50.695000,Sales - APAC
1233,Status On Hold,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000,Sales - EMEA
1267,Status On Hold,2025-06-11T19:06:29.887000,2025-06-11T19:06:35.776000,Sales - SMB
1248,Status Response Received,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000,Sales - SMB
1196,Status In Progress,2025-06-11T12:31:47.945000,2025-06-11T12:31:47.945000,Sales - EMEA
1204,Status On Hold,2025-06-11T19:12:31.448000,2025-06-11T19:12:33.311000,Sales - Field
1118,Status Waiting for Customer,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000,Sales - SMB
1241,Status Waiting for Customer,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - AMER
1271,Status In Progress,2025-06-11T12:32:06.625000,2025-06-11T12:32:06.625000,Sales - SMB
1034,Status In Progress,2025-06-11T19:09:49.106000,2025-06-11T19:09:49.106000,Sales - SMB
1057,Status Working,2025-06-11T19:06:56.926000,2025-06-11T19:06:56.926000,Sales - EMEA
1098,Status On Hold,2025-06-11T19:10:50.502000,2025-06-11T19:10:50.502000,Sales - Field
1258,Status Response Received,2025-06-11T19:12:25.661000,2025-06-11T19:12:26.184000,Sales - Enterprise
1251,Created.,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - SMB
1183,Status In Progress,2025-06-11T12:31:46.619000,2025-06-11T12:31:50.433000,Sales - Online
1077,Status Escalated,2025-06-11T19:10:57.520000,2025-06-11T19:10:57.520000,Sales - SMB
1265,Status Response Received,2025-06-11T12:31:48.387000,2025-06-11T12:31:48.387000,Sales - Enterprise
1263,Status Response Received,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000,Sales - EMEA
1235,Status In Progress,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - Enterprise
1126,Status On Hold,2025-06-11T19:13:12.588000,2025-06-11T19:13:14.888000,Sales - EMEA
1258,Created.,2025-06-11T19:12:58.805000,2025-06-11T19:13:00.184000,Sales - AMER
1081,Status Escalated,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000,Sales - EMEA
1170,Status Waiting for Customer,2025-06-11T12:31:49.033000,2025-06-11T12:31:49.033000,Sales - AMER
1232,Status In Progress,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000,Sales - AMER
1293,Status Waiting for Customer,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - EMEA
1191,Created.,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - Online
1102,Status Waiting for Customer,2025-06-11T19:11:04.281000,2025-06-11T19:11:04.818000,Sales - APAC
1223,Status Escalated,2025-06-11T12:19:42.780000,2025-06-11T12:19:59.410000,Sales - EMEA
1149,Status In Progress,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000,Sales - SMB
1254,Created.,2025-06-11T19:10:43.703000,2025-06-11T19:10:44.233000,Sales - Online
1158,Status In Progress,2025-06-11T19:05:43.296000,2025-06-11T19:05:43.872000,Sales - Online
1218,Created.,2025-06-11T19:12:27.144000,2025-06-11T19:12:27.144000,Sales - SMB
1132,Status On Hold,2025-06-11T19:11:02.398000,2025-06-11T19:11:02.398000,Sales - APAC
1288,Status Working,2025-06-11T12:24:09.023000,2025-06-11T12:24:09.831000,Sales - Online
1175,Status Response Received,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000,Sales - AMER
1114,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Marketing
1257,Status Response Received,2025-06-11T18:07:41.567000,2025-06-11T18:07:41.567000,Sales - Field
1168,Created.,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - SMB
1069,Status Response Received,2025-06-11T19:13:57.659000,2025-06-11T19:13:57.659000,Sales - APAC
1148,Created.,2025-06-11T12:24:04.509000,2025-06-11T12:24:04.732000,Sales - EMEA
1140,Status Waiting for Customer,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000,Sales - APAC
1277,Status On Hold,2025-06-11T19:13:14.640000,2025-06-11T19:13:14.640000,Sales - AMER
1084,Status Waiting for Customer,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000,Sales - EMEA
1196,Status Working,2025-06-11T18:07:57.118000,2025-06-11T18:07:57.118000,Sales - Enterprise
1222,Status On Hold,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000,Sales - SMB
1118,Status Working,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000,Sales - SMB
1290,Status In Progress,2025-06-11T12:31:47.576000,2025-06-11T12:31:47.576000,Sales - APAC
1189,Status In Progress,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - Online
1273,Status In Progress,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000,Sales - EMEA
1191,Status Waiting for Customer,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000,Sales - Enterprise
970,Status Response Received,2025-06-11T19:09:51.694000,2025-06-11T19:09:51.694000,Sales - EMEA
1241,Status On Hold,2025-06-11T17:15:01.789000,2025-06-11T17:15:02.837000,Sales - SMB
1079,Status Working,2025-06-11T19:06:56.926000,2025-06-11T19:06:56.926000,Sales - EMEA
1147,Status In Progress,2025-06-11T12:20:47.962000,2025-06-11T12:20:49.945000,Sales - Enterprise
1117,Status Response Received,2025-06-11T19:06:53.224000,2025-06-11T19:06:53.224000,Sales - Online
1279,Status Response Received,2025-06-11T19:06:44.452000,2025-06-11T19:06:53.465000,Sales - APAC
1270,Status In Progress,2025-06-11T17:17:30.140000,2025-06-11T17:17:32.699000,Sales - AMER
1103,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - EMEA
1177,Status Working,2025-06-11T19:13:03.328000,2025-06-11T19:13:12.018000,Sales - AMER
1139,Status Response Received,2025-06-11T12:32:10.578000,2025-06-11T12:32:10.578000,Sales - SMB
1149,Status Working,2025-06-11T17:14:55.775000,2025-06-11T17:14:55.775000,Sales - APAC
1122,Status On Hold,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000,Sales - Field
1113,Status In Progress,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000,Sales - APAC
1223,Status In Progress,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000,Sales - EMEA
1212,Created.,2025-06-11T19:12:59.953000,2025-06-11T19:12:59.953000,Sales - Online
1125,Status Working,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000,Sales - APAC
1261,Status Working,2025-06-11T12:21:44.860000,2025-06-11T12:21:57.523000,Sales - EMEA
1041,Status In Progress,2025-06-11T19:09:49.106000,2025-06-11T19:09:49.106000,Sales - EMEA
1236,Status Waiting for Customer,2025-06-11T19:06:40.543000,2025-06-11T19:06:44.399000,Sales - AMER
1133,Status Response Received,2025-06-11T19:13:34.525000,2025-06-11T19:13:34.525000,Sales - APAC
1225,Status Response Received,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000,Sales - EMEA
1025,Status Escalated,2025-06-11T19:10:09.098000,2025-06-11T19:10:11.611000,Sales - AMER
1259,Status Working,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000,Sales - Enterprise
1067,Status In Progress,2025-06-11T12:23:01.100000,2025-06-11T12:23:11.151000,Sales - Field
1141,Status In Progress,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000,Sales - AMER
1245,Status Working,2025-06-11T19:13:00.735000,2025-06-11T19:13:02.467000,Sales - AMER
1106,Status Response Received,2025-06-11T19:10:12.569000,2025-06-11T19:10:12.569000,Sales - EMEA
1109,Status On Hold,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000,Sales - SMB
1181,Created.,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000,Sales - SMB
