Case_ID,Activity,duration_seconds,duration_min,Step
1209,Status Response Received,0.274435032,0.0045739172,Status Response Received
1209,Status Waiting for Customer,17.672593133,0.29454321888333335,Status Waiting for Customer
1209,Status Working,9.578041078,0.15963401796666668,Status Working
1210,Created.,7.012111712,0.11686852853333334,Created.
1210,Status Escalated,3.135358202,0.052255970033333335,Status Escalated
1210,Status In Progress,10.118739295000001,0.1686456549166667,Status In Progress
1210,Status On Hold,0.0,0.0,Status On Hold
1210,Status Response Received,24.883314238,0.4147219039666667,Status Response Received
1210,Status Waiting for Customer,27.452408813999998,0.45754014689999994,Status Waiting for Customer
1210,Status Working,2.9650302710000003,0.04941717118333334,Status Working
1211,Created.,5.279717305,0.08799528841666666,Created.
1211,Status Escalated,10.600826954999999,0.17668044924999998,Status Escalated
1211,Status In Progress,0.0,0.0,Status In Progress
1211,Status On Hold,3.428069045,0.05713448408333333,Status On Hold
1211,Status Response Received,35.909233608,0.5984872268,Status Response Received
1211,Status Waiting for Customer,5.520387337000001,0.09200645561666668,Status Waiting for Customer
1211,Status Working,1.094738489,0.018245641483333335,Status Working
1212,Created.,5.038450172,0.08397416953333334,Created.
1212,Status Escalated,30.205722366000003,0.5034287061,Status Escalated
1212,Status In Progress,22.01638996,0.3669398326666667,Status In Progress
1212,Status On Hold,9.926047552,0.16543412586666667,Status On Hold
1212,Status Response Received,38.0725714,0.6345428566666667,Status Response Received
1212,Status Waiting for Customer,7.988847341,0.13314745568333333,Status Waiting for Customer
1212,Status Working,2.119760721,0.03532934535,Status Working
1213,Created.,15.269097816,0.2544849636,Created.
1213,Status Escalated,5.95899218,0.09931653633333333,Status Escalated
1213,Status In Progress,29.227630239,0.48712717065,Status In Progress
1213,Status On Hold,7.503093022,0.12505155036666665,Status On Hold
1213,Status Response Received,7.645287505,0.12742145841666666,Status Response Received
1213,Status Waiting for Customer,11.347393783000001,0.18912322971666667,Status Waiting for Customer
1213,Status Working,15.776273888,0.26293789813333335,Status Working
1214,Created.,30.459302542,0.5076550423666667,Created.
1214,Status Escalated,10.28818964,0.17146982733333335,Status Escalated
1214,Status In Progress,4.161718596,0.0693619766,Status In Progress
1214,Status On Hold,4.164105715,0.06940176191666667,Status On Hold
1214,Status Response Received,24.377055650000003,0.40628426083333335,Status Response Received
1214,Status Waiting for Customer,21.549529068000002,0.35915881780000003,Status Waiting for Customer
1214,Status Working,16.85933657,0.2809889428333333,Status Working
1215,Created.,16.828009533,0.28046682554999997,Created.
1215,Status Escalated,0.0,0.0,Status Escalated
1215,Status In Progress,12.461762724,0.2076960454,Status In Progress
1215,Status On Hold,5.069547806,0.08449246343333333,Status On Hold
1215,Status Response Received,81.513673967,1.3585612327833334,Status Response Received
1215,Status Waiting for Customer,30.941274461000003,0.5156879076833334,Status Waiting for Customer
1215,Status Working,0.391496596,0.006524943266666666,Status Working
1216,Created.,4.767656871,0.07946094784999999,Created.
1216,Status Escalated,23.20438661,0.3867397768333333,Status Escalated
1216,Status In Progress,3.232888624,0.05388147706666667,Status In Progress
1216,Status On Hold,3.562059358,0.05936765596666667,Status On Hold
1216,Status Response Received,6.814970173,0.11358283621666666,Status Response Received
1216,Status Waiting for Customer,4.296945113,0.07161575188333333,Status Waiting for Customer
1216,Status Working,2.328758236,0.038812637266666665,Status Working
1217,Created.,18.850608634,0.3141768105666667,Created.
1217,Status Escalated,18.371178823,0.30618631371666666,Status Escalated
1217,Status In Progress,7.933369342,0.13222282236666666,Status In Progress
1217,Status On Hold,12.792039262,0.21320065436666666,Status On Hold
1217,Status Response Received,8.883065981,0.14805109968333333,Status Response Received
1217,Status Waiting for Customer,11.049437096,0.18415728493333333,Status Waiting for Customer
1217,Status Working,2.631735536,0.04386225893333333,Status Working
1218,Created.,15.359087004,0.25598478339999997,Created.
1218,Status Escalated,17.537390319,0.29228983865,Status Escalated
1218,Status In Progress,4.80990878,0.08016514633333333,Status In Progress
1218,Status On Hold,21.740890176999997,0.3623481696166666,Status On Hold
1218,Status Response Received,98.85209512,1.6475349186666668,Status Response Received
1218,Status Waiting for Customer,10.348319481,0.17247199135000002,Status Waiting for Customer
1218,Status Working,2.317543364,0.03862572273333333,Status Working
1219,Created.,16.69144966,0.27819082766666664,Created.
1219,Status Escalated,5.826221015,0.09710368358333334,Status Escalated
1219,Status In Progress,12.27032477,0.20450541283333334,Status In Progress
1219,Status On Hold,2.996863479,0.04994772465,Status On Hold
1219,Status Response Received,1.5096130209999998,0.025160217016666663,Status Response Received
1219,Status Waiting for Customer,5.690480259,0.09484133765,Status Waiting for Customer
1219,Status Working,14.888946987,0.24814911645,Status Working
1220,Created.,14.807056304,0.24678427173333334,Created.
1220,Status Escalated,18.774306375000002,0.31290510625,Status Escalated
1220,Status In Progress,5.301325187,0.08835541978333333,Status In Progress
1220,Status On Hold,3.8419339669999997,0.06403223278333332,Status On Hold
1220,Status Response Received,12.920412627000001,0.21534021045,Status Response Received
1220,Status Waiting for Customer,22.598408877,0.37664014795,Status Waiting for Customer
1220,Status Working,23.95262602,0.3992104336666667,Status Working
1221,Created.,15.32468712,0.255411452,Created.
1221,Status Escalated,5.018109379,0.08363515631666667,Status Escalated
1221,Status In Progress,10.258013264,0.17096688773333335,Status In Progress
1221,Status On Hold,4.020378395,0.06700630658333333,Status On Hold
1221,Status Response Received,0.488960349,0.00814933915,Status Response Received
1221,Status Waiting for Customer,8.858790493999999,0.1476465082333333,Status Waiting for Customer
1221,Status Working,13.554865285,0.22591442141666668,Status Working
1222,Created.,17.77426243,0.2962377071666667,Created.
1222,Status Escalated,3.348728343,0.05581213905,Status Escalated
1222,Status In Progress,5.076451023,0.08460751705,Status In Progress
1222,Status On Hold,19.414197371,0.32356995618333334,Status On Hold
1222,Status Response Received,21.989588348999998,0.36649313915,Status Response Received
1222,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1222,Status Working,0.47649116199999997,0.007941519366666667,Status Working
1223,Created.,23.448170599,0.3908028433166667,Created.
1223,Status Escalated,20.871092695,0.3478515449166667,Status Escalated
1223,Status In Progress,46.168262741999996,0.7694710456999999,Status In Progress
1223,Status On Hold,1.288257561,0.02147095935,Status On Hold
1223,Status Response Received,0.06111042,0.0010185069999999999,Status Response Received
1223,Status Waiting for Customer,34.893576780000004,0.581559613,Status Waiting for Customer
1223,Status Working,0.787805953,0.013130099216666666,Status Working
1224,Created.,21.718445476,0.36197409126666663,Created.
1224,Status Escalated,25.15502442,0.419250407,Status Escalated
1224,Status In Progress,5.798964059,0.09664940098333334,Status In Progress
1224,Status On Hold,8.440362977,0.14067271628333333,Status On Hold
1224,Status Response Received,0.0,0.0,Status Response Received
1224,Status Waiting for Customer,18.487733737,0.3081288956166667,Status Waiting for Customer
1224,Status Working,0.362470697,0.006041178283333334,Status Working
1225,Created.,6.146850678,0.1024475113,Created.
1225,Status Escalated,22.431649914,0.3738608319,Status Escalated
1225,Status In Progress,4.643673381,0.07739455635,Status In Progress
1225,Status On Hold,7.865141277999999,0.13108568796666667,Status On Hold
1225,Status Response Received,2.505645446,0.04176075743333333,Status Response Received
1225,Status Waiting for Customer,18.424563995,0.3070760665833333,Status Waiting for Customer
1225,Status Working,1.1722185840000001,0.019536976400000003,Status Working
1226,Created.,0.508735907,0.008478931783333334,Created.
1226,Status Escalated,16.262332224,0.2710388704,Status Escalated
1226,Status In Progress,20.357571819,0.33929286365,Status In Progress
1226,Status On Hold,3.745187895,0.06241979825,Status On Hold
1226,Status Response Received,4.07453746,0.06790895766666667,Status Response Received
1226,Status Waiting for Customer,2.325301969,0.03875503281666667,Status Waiting for Customer
1226,Status Working,13.721579011000001,0.2286929835166667,Status Working
1227,Created.,5.142813265999999,0.08571355443333332,Created.
1227,Status Escalated,51.255564408,0.8542594068,Status Escalated
1227,Status In Progress,0.323777704,0.005396295066666667,Status In Progress
1227,Status On Hold,4.447655983,0.07412759971666666,Status On Hold
1227,Status Response Received,0.0,0.0,Status Response Received
1227,Status Waiting for Customer,11.903164365999999,0.19838607276666664,Status Waiting for Customer
1227,Status Working,19.343853692,0.3223975615333333,Status Working
1228,Created.,0.308332598,0.005138876633333333,Created.
1228,Status Escalated,6.858326644,0.11430544406666666,Status Escalated
1228,Status In Progress,10.542565355,0.17570942258333336,Status In Progress
1228,Status On Hold,4.620479672,0.07700799453333333,Status On Hold
1228,Status Response Received,40.169498768,0.6694916461333332,Status Response Received
1228,Status Waiting for Customer,3.503145876,0.0583857646,Status Waiting for Customer
1228,Status Working,13.327404213,0.22212340355,Status Working
1229,Created.,10.777635993,0.17962726655,Created.
1229,Status In Progress,5.927652161999999,0.09879420269999999,Status In Progress
1229,Status On Hold,1.934247968,0.03223746613333333,Status On Hold
1229,Status Response Received,34.757919455,0.5792986575833333,Status Response Received
1229,Status Waiting for Customer,3.1492470359999998,0.0524874506,Status Waiting for Customer
1229,Status Working,0.484086026,0.008068100433333333,Status Working
1230,Created.,15.285212388,0.2547535398,Created.
1230,Status Escalated,1.011701277,0.01686168795,Status Escalated
1230,Status In Progress,12.726759792,0.2121126632,Status In Progress
1230,Status On Hold,0.9569235799999999,0.015948726333333333,Status On Hold
1230,Status Response Received,14.55028876,0.24250481266666668,Status Response Received
1230,Status Waiting for Customer,17.042851534,0.2840475255666667,Status Waiting for Customer
1230,Status Working,23.72293768,0.3953822946666667,Status Working
1231,Created.,0.7697179000000001,0.012828631666666668,Created.
1231,Status Escalated,26.960318055000002,0.44933863425000004,Status Escalated
1231,Status In Progress,3.5052547379999996,0.058420912299999996,Status In Progress
1231,Status On Hold,0.8275518439999999,0.013792530733333332,Status On Hold
1231,Status Response Received,84.49720744,1.4082867906666665,Status Response Received
1231,Status Waiting for Customer,3.09786904,0.05163115066666667,Status Waiting for Customer
1231,Status Working,18.127263680000002,0.3021210613333334,Status Working
1232,Created.,27.793324107,0.46322206845,Created.
1232,Status Escalated,23.656076566,0.39426794276666666,Status Escalated
1232,Status In Progress,4.677497493,0.07795829154999999,Status In Progress
1232,Status On Hold,13.046426211,0.21744043685,Status On Hold
1232,Status Response Received,32.012838965,0.5335473160833334,Status Response Received
1232,Status Waiting for Customer,16.142181587000003,0.2690363597833334,Status Waiting for Customer
1232,Status Working,18.862360577,0.3143726762833333,Status Working
1233,Created.,29.938765033,0.49897941721666667,Created.
1233,Status Escalated,8.106507405,0.13510845675,Status Escalated
1233,Status In Progress,16.465494812,0.2744249135333333,Status In Progress
1233,Status On Hold,1.2729834800000002,0.021216391333333338,Status On Hold
1233,Status Response Received,10.661892255,0.17769820425,Status Response Received
1233,Status Waiting for Customer,1.608118202,0.026801970033333334,Status Waiting for Customer
1233,Status Working,17.825299751,0.29708832918333333,Status Working
1234,Created.,12.81160785,0.2135267975,Created.
1234,Status Escalated,39.056848568,0.6509474761333334,Status Escalated
1234,Status In Progress,4.03610825,0.06726847083333333,Status In Progress
1234,Status On Hold,3.935062754,0.06558437923333334,Status On Hold
1234,Status Response Received,21.950019549,0.36583365915,Status Response Received
1234,Status Waiting for Customer,4.718079587,0.07863465978333334,Status Waiting for Customer
1234,Status Working,13.537771887,0.22562953145,Status Working
1235,Created.,0.834905282,0.013915088033333333,Created.
1235,Status Escalated,7.009447787,0.11682412978333333,Status Escalated
1235,Status In Progress,20.952160183,0.3492026697166667,Status In Progress
1235,Status On Hold,4.487543114999999,0.07479238525,Status On Hold
1235,Status Response Received,33.077974669,0.5512995778166666,Status Response Received
1235,Status Waiting for Customer,11.038295231,0.1839715871833333,Status Waiting for Customer
1235,Status Working,0.662046242,0.011034104033333332,Status Working
1236,Created.,37.491903557,0.6248650592833334,Created.
1236,Status Escalated,23.330891925,0.38884819875,Status Escalated
1236,Status In Progress,20.15897916,0.33598298600000004,Status In Progress
1236,Status On Hold,2.047365149,0.03412275248333333,Status On Hold
1236,Status Response Received,12.940293876,0.2156715646,Status Response Received
1236,Status Waiting for Customer,22.043390614,0.36738984356666665,Status Waiting for Customer
1236,Status Working,3.778690901,0.06297818168333333,Status Working
1237,Created.,7.221776978,0.12036294963333334,Created.
1237,Status Escalated,5.635648345,0.09392747241666667,Status Escalated
1237,Status In Progress,21.002213313,0.35003688855,Status In Progress
1237,Status On Hold,2.22686858,0.037114476333333334,Status On Hold
1237,Status Response Received,13.072914185,0.21788190308333333,Status Response Received
1237,Status Waiting for Customer,19.556901918,0.32594836530000004,Status Waiting for Customer
1237,Status Working,23.788464767,0.39647441278333334,Status Working
1238,Created.,7.822019039,0.13036698398333332,Created.
1238,Status Escalated,2.226332934,0.0371055489,Status Escalated
1238,Status In Progress,0.72509154,0.012084859,Status In Progress
1238,Status On Hold,2.25738592,0.03762309866666667,Status On Hold
1238,Status Response Received,9.772079412,0.1628679902,Status Response Received
1238,Status Waiting for Customer,20.257302178000003,0.3376217029666667,Status Waiting for Customer
1238,Status Working,16.160048621,0.26933414368333336,Status Working
1239,Created.,9.751078108,0.16251796846666666,Created.
1239,Status Escalated,3.230572063,0.053842867716666666,Status Escalated
1239,Status In Progress,14.565879548,0.24276465913333334,Status In Progress
1239,Status On Hold,10.229755558999999,0.17049592598333332,Status On Hold
1239,Status Response Received,12.58859224,0.20980987066666668,Status Response Received
1239,Status Waiting for Customer,27.978812137000002,0.4663135356166667,Status Waiting for Customer
1239,Status Working,0.308953396,0.005149223266666667,Status Working
1240,Created.,1.234451037,0.020574183949999998,Created.
1240,Status Escalated,4.758948016,0.07931580026666667,Status Escalated
1240,Status In Progress,20.631739174,0.3438623195666667,Status In Progress
1240,Status On Hold,2.77019906,0.04616998433333333,Status On Hold
1240,Status Response Received,105.145805186,1.7524300864333333,Status Response Received
1240,Status Waiting for Customer,11.297125902,0.18828543169999998,Status Waiting for Customer
1240,Status Working,4.603168077,0.07671946795000001,Status Working
1241,Created.,0.775964646,0.0129327441,Created.
1241,Status Escalated,15.189562658,0.25315937763333335,Status Escalated
1241,Status In Progress,15.08931276,0.251488546,Status In Progress
1241,Status On Hold,13.762025926,0.22936709876666667,Status On Hold
1241,Status Response Received,7.903230321,0.13172050535,Status Response Received
1241,Status Waiting for Customer,7.893489537000001,0.13155815895,Status Waiting for Customer
1241,Status Working,3.565861292,0.059431021533333336,Status Working
1242,Created.,2.673329614,0.04455549356666667,Created.
1242,Status Escalated,0.984552017,0.01640920028333333,Status Escalated
1242,Status In Progress,5.610957621,0.09351596035,Status In Progress
1242,Status On Hold,1.2903511920000001,0.0215058532,Status On Hold
1242,Status Response Received,7.885170269,0.13141950448333334,Status Response Received
1242,Status Waiting for Customer,32.233355279,0.5372225879833333,Status Waiting for Customer
1242,Status Working,21.390171542,0.35650285903333334,Status Working
1243,Created.,8.54152436,0.14235873933333335,Created.
1243,Status Escalated,6.112226811,0.10187044685,Status Escalated
1243,Status In Progress,6.256292609,0.10427154348333333,Status In Progress
1243,Status On Hold,1.270128373,0.021168806216666666,Status On Hold
1243,Status Response Received,83.014652156,1.3835775359333333,Status Response Received
1243,Status Waiting for Customer,5.051027701000001,0.08418379501666667,Status Waiting for Customer
1243,Status Working,0.0,0.0,Status Working
1244,Created.,5.832899681,0.09721499468333333,Created.
1244,Status Escalated,12.737608743,0.21229347904999998,Status Escalated
1244,Status In Progress,58.374964329,0.97291607215,Status In Progress
1244,Status On Hold,3.654836752,0.060913945866666666,Status On Hold
1244,Status Response Received,24.822222852,0.4137037142,Status Response Received
1244,Status Waiting for Customer,34.338680612,0.5723113435333332,Status Waiting for Customer
1244,Status Working,1.859120297,0.030985338283333334,Status Working
1245,Created.,25.39275179,0.4232125298333333,Created.
1245,Status Escalated,21.427828375999997,0.3571304729333333,Status Escalated
1245,Status In Progress,33.922570265000004,0.5653761710833334,Status In Progress
1245,Status On Hold,8.926064864,0.14876774773333334,Status On Hold
1245,Status Response Received,18.064051001,0.3010675166833333,Status Response Received
1245,Status Waiting for Customer,28.186298412,0.4697716402,Status Waiting for Customer
1245,Status Working,2.4990213519999998,0.04165035586666666,Status Working
1246,Created.,1.913383153,0.03188971921666667,Created.
1246,Status Escalated,20.933043668,0.3488840611333333,Status Escalated
1246,Status In Progress,7.101243033,0.11835405055,Status In Progress
1246,Status On Hold,12.252921082,0.20421535136666666,Status On Hold
1246,Status Response Received,81.321374741,1.3553562456833332,Status Response Received
1246,Status Waiting for Customer,9.311658257000001,0.15519430428333336,Status Waiting for Customer
1246,Status Working,51.703763583000004,0.8617293930500001,Status Working
1247,Created.,27.895664358999998,0.46492773931666664,Created.
1247,Status Escalated,9.275047466,0.15458412443333333,Status Escalated
1247,Status In Progress,14.455829365,0.24093048941666667,Status In Progress
1247,Status On Hold,7.0730171020000006,0.11788361836666668,Status On Hold
1247,Status Response Received,18.319246162,0.30532076936666663,Status Response Received
1247,Status Waiting for Customer,3.520081292,0.05866802153333333,Status Waiting for Customer
1247,Status Working,2.903877711,0.04839796185,Status Working
1248,Created.,1.173331917,0.01955553195,Created.
1248,Status Escalated,5.2249323,0.087082205,Status Escalated
1248,Status In Progress,20.390101872,0.33983503119999997,Status In Progress
1248,Status On Hold,4.104192211,0.06840320351666666,Status On Hold
1248,Status Response Received,93.359244553,1.5559874092166666,Status Response Received
1248,Status Waiting for Customer,20.196661528,0.33661102546666666,Status Waiting for Customer
1248,Status Working,1.558551304,0.025975855066666668,Status Working
1249,Created.,6.557052135,0.10928420225,Created.
1249,Status Escalated,53.125945318999996,0.8854324219833333,Status Escalated
1249,Status In Progress,10.289430523,0.17149050871666666,Status In Progress
1249,Status On Hold,4.352064828,0.07253441379999999,Status On Hold
1249,Status Response Received,0.291186791,0.004853113183333333,Status Response Received
1249,Status Waiting for Customer,17.521938384000002,0.29203230640000005,Status Waiting for Customer
1249,Status Working,22.6316624,0.37719437333333333,Status Working
1250,Created.,16.483474233,0.27472457055,Created.
1250,Status Escalated,48.265272909,0.80442121515,Status Escalated
1250,Status In Progress,0.908171444,0.015136190733333334,Status In Progress
1250,Status On Hold,2.337502963,0.03895838271666666,Status On Hold
1250,Status Response Received,27.330929391,0.45551548985,Status Response Received
1250,Status Waiting for Customer,24.384556523,0.4064092753833333,Status Waiting for Customer
1250,Status Working,2.9350110579999997,0.04891685096666666,Status Working
1251,Created.,7.949132971000001,0.1324855495166667,Created.
1251,Status In Progress,5.249215489999999,0.08748692483333333,Status In Progress
1251,Status On Hold,2.331057065,0.038850951083333335,Status On Hold
1251,Status Response Received,84.55764195600001,1.4092940326000003,Status Response Received
1251,Status Waiting for Customer,28.07470494,0.467911749,Status Waiting for Customer
1251,Status Working,23.136211406,0.3856035234333334,Status Working
1252,Created.,26.617028431,0.4436171405166667,Created.
1252,Status Escalated,29.187771635999997,0.48646286059999994,Status Escalated
1252,Status In Progress,6.756956775,0.11261594625,Status In Progress
1252,Status On Hold,13.711268045,0.22852113408333335,Status On Hold
1252,Status Response Received,15.237525882,0.2539587647,Status Response Received
1252,Status Waiting for Customer,5.9821489869999995,0.09970248311666666,Status Waiting for Customer
1252,Status Working,0.72521507,0.012086917833333332,Status Working
1253,Created.,0.510713258,0.008511887633333333,Created.
1253,Status Escalated,0.873731024,0.014562183733333334,Status Escalated
1253,Status In Progress,9.045201919,0.15075336531666667,Status In Progress
1253,Status On Hold,14.696323762,0.24493872936666666,Status On Hold
1253,Status Response Received,24.05124333,0.4008540555,Status Response Received
1253,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1253,Status Working,0.305835759,0.00509726265,Status Working
1254,Created.,7.238684902999999,0.12064474838333332,Created.
1254,Status Escalated,4.211753622,0.0701958937,Status Escalated
1254,Status In Progress,1.538319795,0.025638663250000002,Status In Progress
1254,Status On Hold,16.194053839,0.26990089731666667,Status On Hold
1254,Status Response Received,33.908615056,0.5651435842666667,Status Response Received
1254,Status Waiting for Customer,18.495506716,0.3082584452666667,Status Waiting for Customer
1254,Status Working,1.620249508,0.027004158466666664,Status Working
1255,Created.,50.583950919,0.84306584865,Created.
1255,Status Escalated,93.282886479,1.55471477465,Status Escalated
1255,Status In Progress,35.498692594,0.5916448765666666,Status In Progress
1255,Status On Hold,12.275863263,0.20459772105,Status On Hold
1255,Status Response Received,11.21622197,0.18693703283333332,Status Response Received
1255,Status Waiting for Customer,15.522954356,0.2587159059333333,Status Waiting for Customer
1255,Status Working,0.478302228,0.0079717038,Status Working
1256,Created.,37.13507141,0.6189178568333333,Created.
1256,Status Escalated,3.147156358,0.05245260596666667,Status Escalated
1256,Status In Progress,35.209895855,0.5868315975833334,Status In Progress
1256,Status On Hold,16.753547213,0.2792257868833333,Status On Hold
1256,Status Response Received,6.6572729299999995,0.11095454883333332,Status Response Received
1256,Status Waiting for Customer,16.797891026000002,0.27996485043333336,Status Waiting for Customer
1256,Status Working,0.0,0.0,Status Working
1257,Created.,6.273399745,0.10455666241666667,Created.
1257,Status Escalated,15.26264955,0.2543774925,Status Escalated
1257,Status In Progress,6.9442556159999995,0.1157375936,Status In Progress
1257,Status On Hold,2.952717227,0.04921195378333333,Status On Hold
1257,Status Response Received,15.330410446,0.2555068407666667,Status Response Received
1257,Status Waiting for Customer,0.596362975,0.009939382916666666,Status Waiting for Customer
1257,Status Working,22.095815418,0.3682635903,Status Working
1258,Created.,11.064772653,0.18441287755,Created.
1258,Status Escalated,3.990638732,0.06651064553333333,Status Escalated
1258,Status In Progress,6.352557216,0.1058759536,Status In Progress
1258,Status On Hold,12.198185085,0.20330308475,Status On Hold
1258,Status Response Received,27.400775031000002,0.45667958385,Status Response Received
1258,Status Waiting for Customer,10.908974048000001,0.18181623413333334,Status Waiting for Customer
1258,Status Working,44.270260224,0.7378376703999999,Status Working
1259,Created.,21.371410001999998,0.3561901667,Created.
1259,Status Escalated,4.070245493,0.06783742488333333,Status Escalated
1259,Status In Progress,0.0,0.0,Status In Progress
1259,Status On Hold,3.09591624,0.051598604000000006,Status On Hold
1259,Status Response Received,26.686266793,0.4447711132166667,Status Response Received
1259,Status Waiting for Customer,1.318088252,0.02196813753333333,Status Waiting for Customer
1259,Status Working,2.529378967,0.04215631611666667,Status Working
1260,Created.,0.194204687,0.0032367447833333333,Created.
1260,Status Escalated,1.699482783,0.028324713050000002,Status Escalated
1260,Status In Progress,1.38662115,0.0231103525,Status In Progress
1260,Status On Hold,12.938915682000001,0.21564859470000003,Status On Hold
1260,Status Response Received,11.81913081,0.19698551350000001,Status Response Received
1260,Status Waiting for Customer,0.0,0.0,Status Waiting for Customer
1260,Status Working,15.002685169,0.25004475281666666,Status Working
1261,Created.,29.720048954,0.4953341492333333,Created.
1261,Status Escalated,12.81063566,0.21351059433333336,Status Escalated
1261,Status In Progress,0.0,0.0,Status In Progress
1261,Status On Hold,6.487912210999999,0.10813187018333333,Status On Hold
1261,Status Response Received,9.305747711,0.15509579518333333,Status Response Received
1261,Status Waiting for Customer,16.951541384000002,0.28252568973333336,Status Waiting for Customer
1261,Status Working,47.603726995,0.7933954499166667,Status Working
1262,Created.,27.701219098,0.46168698496666666,Created.
1262,Status Escalated,16.763328807999997,0.2793888134666666,Status Escalated
1262,Status In Progress,8.252273662,0.13753789436666666,Status In Progress
1262,Status On Hold,6.2711024140000005,0.10451837356666667,Status On Hold
1262,Status Response Received,81.759752755,1.3626625459166666,Status Response Received
1262,Status Waiting for Customer,7.260215839000001,0.12100359731666668,Status Waiting for Customer
1262,Status Working,0.881315086,0.014688584766666667,Status Working
1263,Created.,0.725829566,0.012097159433333334,Created.
1263,Status Escalated,5.425184916,0.0904197486,Status Escalated
1263,Status In Progress,1.3620810859999999,0.022701351433333333,Status In Progress
1263,Status On Hold,6.451210522,0.10752017536666666,Status On Hold
1263,Status Response Received,22.27703025,0.3712838375,Status Response Received
1263,Status Waiting for Customer,39.13657448,0.6522762413333333,Status Waiting for Customer
1263,Status Working,0.0,0.0,Status Working
1264,Created.,25.127008327000002,0.4187834721166667,Created.
1264,Status Escalated,8.941402333,0.14902337221666664,Status Escalated
1264,Status In Progress,2.5178905879999998,0.04196484313333333,Status In Progress
1264,Status On Hold,15.453565813,0.25755943021666666,Status On Hold
1264,Status Response Received,0.0,0.0,Status Response Received
1264,Status Waiting for Customer,12.397606007,0.20662676678333333,Status Waiting for Customer
1264,Status Working,39.034343335,0.6505723889166667,Status Working
1265,Created.,5.502822871,0.09171371451666667,Created.
1265,Status Escalated,17.92169764,0.2986949606666667,Status Escalated
1265,Status In Progress,27.84989997,0.4641649995,Status In Progress
1265,Status On Hold,3.1348432539999997,0.052247387566666664,Status On Hold
1265,Status Response Received,1.539097954,0.02565163256666667,Status Response Received
1265,Status Waiting for Customer,6.820332635,0.11367221058333334,Status Waiting for Customer
1265,Status Working,0.475353676,0.007922561266666666,Status Working
1266,Created.,20.374163622,0.3395693937,Created.
1266,Status Escalated,20.107212471,0.33512020785,Status Escalated
1266,Status In Progress,2.396891888,0.03994819813333333,Status In Progress
1266,Status On Hold,3.572657662,0.05954429436666667,Status On Hold
1266,Status Response Received,22.391213332,0.3731868888666667,Status Response Received
1266,Status Waiting for Customer,25.55195974,0.42586599566666666,Status Waiting for Customer
1266,Status Working,0.604955702,0.010082595033333334,Status Working
1267,Created.,0.497220261,0.00828700435,Created.
1267,Status Escalated,0.230894278,0.003848237966666667,Status Escalated
1267,Status In Progress,0.660730846,0.011012180766666666,Status In Progress
1267,Status On Hold,13.863389526999999,0.23105649211666665,Status On Hold
1267,Status Response Received,24.51941727,0.4086569545,Status Response Received
1267,Status Waiting for Customer,11.180239942,0.18633733236666666,Status Waiting for Customer
1267,Status Working,1.910713426,0.03184522376666667,Status Working
1268,Created.,11.674582919,0.19457638198333335,Created.
1268,Status Escalated,9.828703164,0.1638117194,Status Escalated
1268,Status In Progress,8.684285967000001,0.14473809945000002,Status In Progress
1268,Status On Hold,11.884379237000001,0.19807298728333336,Status On Hold
1268,Status Response Received,25.93740674,0.4322901123333333,Status Response Received
1268,Status Waiting for Customer,9.324968938000001,0.1554161489666667,Status Waiting for Customer
1268,Status Working,0.946175882,0.015769598033333335,Status Working
1269,Created.,33.967860874,0.5661310145666667,Created.
1269,Status Escalated,12.41182002,0.206863667,Status Escalated
1269,Status In Progress,7.231291177,0.12052151961666667,Status In Progress
1269,Status On Hold,5.364661524,0.0894110254,Status On Hold
1269,Status Response Received,6.955266331,0.11592110551666666,Status Response Received
1269,Status Waiting for Customer,2.178134516,0.03630224193333333,Status Waiting for Customer
1269,Status Working,3.4190920360000003,0.05698486726666667,Status Working
1270,Created.,24.850827818,0.41418046363333333,Created.
1270,Status Escalated,9.722920706,0.16204867843333334,Status Escalated
1270,Status In Progress,8.582356819000001,0.14303928031666668,Status In Progress
1270,Status On Hold,5.588782328000001,0.09314637213333335,Status On Hold
1270,Status Response Received,165.092225933,2.7515370988833334,Status Response Received
1270,Status Waiting for Customer,1.099777967,0.018329632783333334,Status Waiting for Customer
1270,Status Working,2.4406446610000003,0.04067741101666667,Status Working
1271,Created.,10.270610268,0.1711768378,Created.
1271,Status Escalated,1.722572063,0.028709534383333336,Status Escalated
1271,Status In Progress,11.211145006999999,0.1868524167833333,Status In Progress
1271,Status On Hold,5.546245177,0.09243741961666667,Status On Hold
1271,Status Response Received,81.849673178,1.3641612196333335,Status Response Received
1271,Status Waiting for Customer,7.63261026,0.127210171,Status Waiting for Customer
1271,Status Working,9.475790383,0.15792983971666666,Status Working
1272,Created.,33.276707963,0.5546117993833334,Created.
1272,Status Escalated,4.713222995,0.07855371658333334,Status Escalated
1272,Status In Progress,13.649584307,0.22749307178333333,Status In Progress
1272,Status On Hold,7.236812457999999,0.12061354096666665,Status On Hold
1272,Status Response Received,0.819995644,0.013666594066666668,Status Response Received
1272,Status Waiting for Customer,26.445376472,0.4407562745333333,Status Waiting for Customer
1272,Status Working,16.249536463,0.27082560771666664,Status Working
1273,Created.,1.110281697,0.01850469495,Created.
1273,Status Escalated,0.619470925,0.010324515416666668,Status Escalated
